video_id,url,title,duration,view_count,channel,channel_id,language_code
hAHI7Fm2dsU,https://www.youtube.com/shorts/hAHI7Fm2dsU,"“I’m ashamed, I still love taco bell” 🎤: Saul Trujillo #shorts",,44000.0,Comedy Central Stand-Up,@standup,en
UFFEgzM-m-E,https://www.youtube.com/shorts/UFFEgzM-m-E,“You ever made the mistake of looking at a boyfriend’s search history?” 🎤: Laura Peek #shorts,,28000.0,Comedy Central Stand-Up,@standup,en
sqADwrWgHBs,https://www.youtube.com/shorts/sqADwrWgHBs,“It’s almost more mean than it is horny.” 🎤: Laura Peek #shorts,,22000.0,Comedy Central Stand-Up,@standup,en
ulxP8pq0ais,https://www.youtube.com/shorts/ulxP8pq0ais,"""White people, y'all are fragile."" 🎤: Zack Fox #shorts",,265000.0,Comedy Central Stand-Up,@standup,en
TvDzJlecUM8,https://www.youtube.com/shorts/TvDzJlecUM8,"""At the women's games I'd be sobbing."" 🎤: John Early #shorts",,54000.0,Comedy Central Stand-Up,@standup,en
jaTkxhCOLvM,https://www.youtube.com/shorts/jaTkxhCOLvM,“I’m completely convinced there’s aliens.” 🎤: Kathleen Madigan #shorts,,157000.0,Comedy Central Stand-Up,@standup,en
4Fsq0tdiYH4,https://www.youtube.com/shorts/4Fsq0tdiYH4,“I only feel old when I go to the beach.” 🎤: Giulia Rozzi #shorts,,104000.0,Comedy Central Stand-Up,@standup,en
6DH3jZY95IA,https://www.youtube.com/shorts/6DH3jZY95IA,“I gotta call an Uber to get a watermelon home.” 🎤: Reggie Conquest #shorts,,99000.0,Comedy Central Stand-Up,@standup,en
qDuaLUA_Jrw,https://www.youtube.com/shorts/qDuaLUA_Jrw,“Americans love the 4th of July.” 🎤: Arj Barker #shorts,,55000.0,Comedy Central Stand-Up,@standup,en
345HYweZnUY,https://www.youtube.com/shorts/345HYweZnUY,“You pretend like you don’t even know what the word ‘celibate’ means.” 🎤: René Hicks #shorts,,66000.0,Comedy Central Stand-Up,@standup,en
2-yx2ixo3ww,https://www.youtube.com/shorts/2-yx2ixo3ww,“Plan B-izzle.” 🎤: Amy Schumer #shorts,,34000.0,Comedy Central Stand-Up,@standup,en
tqOkWWV6a_U,https://www.youtube.com/shorts/tqOkWWV6a_U,"""An escalator can never break..."" 🎤: Mitch Hedberg #shorts",,359000.0,Comedy Central Stand-Up,@standup,en
r4i0brJAUXg,https://www.youtube.com/shorts/r4i0brJAUXg,"""I have one tattoo…” 🎤: Sophie Buddle #shorts",,26000.0,Comedy Central Stand-Up,@standup,en
iUYtY6mplt0,https://www.youtube.com/shorts/iUYtY6mplt0,“I was in a gang as well… all black boy scout troop.” 🎤: James Davis #shorts,,97000.0,Comedy Central Stand-Up,@standup,en
dD9NUm_ouI4,https://www.youtube.com/shorts/dD9NUm_ouI4,"""My aunt, she's like Kanye West."" 🎤: Sophie Buddle #shorts",,56000.0,Comedy Central Stand-Up,@standup,en
o9fGSSjeYzA,https://www.youtube.com/shorts/o9fGSSjeYzA,"“You get so excited, and you f*** it up immediately.” 🎤: Jordan Jensen #shorts",,48000.0,Comedy Central Stand-Up,@standup,en
nU0EihUDvJ4,https://www.youtube.com/shorts/nU0EihUDvJ4,"""The other thing I hate doing is flying."" 🎤: Irene Tu #shorts",,74000.0,Comedy Central Stand-Up,@standup,en
yL4WZXYcLkc,https://www.youtube.com/shorts/yL4WZXYcLkc,“Every 11-year-old is a full drag queen.” 🎤: Brendan Scannell #shorts,,80000.0,Comedy Central Stand-Up,@standup,en
AscyWpJ94yg,https://www.youtube.com/shorts/AscyWpJ94yg,“That’s who I am: Hood-Adjacent.” 🎤: James Davis #shorts,,50000.0,Comedy Central Stand-Up,@standup,en
g4scNZ5uc70,https://www.youtube.com/shorts/g4scNZ5uc70,"""You're not allowed to say you hate New York."" 🎤: Dulcé Sloan #shorts",,220000.0,Comedy Central Stand-Up,@standup,en
lo6_Vzl2v8A,https://www.youtube.com/shorts/lo6_Vzl2v8A,“It’s been over since ‘Glee.’” 🎤: Caleb Hearon #shorts,,1000000.0,Comedy Central Stand-Up,@standup,en
ZBImMFgLESA,https://www.youtube.com/shorts/ZBImMFgLESA,"""Men should not shave their armpits."" 🎤: Retta #shorts",,46000.0,Comedy Central Stand-Up,@standup,en
s4Mv7ursSy4,https://www.youtube.com/shorts/s4Mv7ursSy4,"“My mom is not an angel, she’s an asshole.” 🎤: Jordan Jensen #shorts",,1000000.0,Comedy Central Stand-Up,@standup,en
GdpCUGEaHgY,https://www.youtube.com/shorts/GdpCUGEaHgY,“Father’s Day is the worst holiday in the world.” 🎤: Ali Siddiq #shorts,,502000.0,Comedy Central Stand-Up,@standup,en
51Fo6-HmUx4,https://www.youtube.com/shorts/51Fo6-HmUx4,"""I wanted a snack for the movie."" 🎤: Daniel Simonsen #shorts",,60000.0,Comedy Central Stand-Up,@standup,en
qEsmnOVZWsU,https://www.youtube.com/shorts/qEsmnOVZWsU,"""I used to go on job interviews and I would get so panicky."" 🎤 : Nick Kroll #shorts",,112000.0,Comedy Central Stand-Up,@standup,en
w6zrojPo7xY,https://www.youtube.com/shorts/w6zrojPo7xY,"""It is so spooky when Netflix figures out that you're gay."" 🎤: Gabe Liedman #shorts",,92000.0,Comedy Central Stand-Up,@standup,en
FNGD2yFNk2E,https://www.youtube.com/shorts/FNGD2yFNk2E,“I can make the crowd worried.” 🎤: Daniel Simonsen #shorts,,53000.0,Comedy Central Stand-Up,@standup,en
yRsBX-mW008,https://www.youtube.com/shorts/yRsBX-mW008,“A modern-day Cinderella Story.” 🎤: Jes Tom #shorts,,66000.0,Comedy Central Stand-Up,@standup,en
SbCKC8K_dY8,https://www.youtube.com/shorts/SbCKC8K_dY8,“What is 'sad girl'?” 🎤: David Drake #shorts,,92000.0,Comedy Central Stand-Up,@standup,en
1SLEiB46xH4,https://www.youtube.com/shorts/1SLEiB46xH4,"""I was looking for Louisiana chicken in London."" 🎤: Max Thomas #shorts",,77000.0,Comedy Central Stand-Up,@standup,en
fM92a2D02-g,https://www.youtube.com/shorts/fM92a2D02-g,“I like to be more specific when I yell things out.” 🎤: Zach Galifianakis #shorts,,89000.0,Comedy Central Stand-Up,@standup,en
MwOgqijzjx4,https://www.youtube.com/shorts/MwOgqijzjx4,"""“The other day I confused fracking and sharting.” 🎤: Emma Willmann #shorts",,114000.0,Comedy Central Stand-Up,@standup,en
hqZvQFSaLF8,https://www.youtube.com/shorts/hqZvQFSaLF8,“Being a dad was invented like 3 years ago.” 🎤: David Drake #shorts,,195000.0,Comedy Central Stand-Up,@standup,en
-XR2XUZ5hWw,https://www.youtube.com/shorts/-XR2XUZ5hWw,“I was what you call a tomboy.” 🎤: @funnyfortune #shorts,,102000.0,Comedy Central Stand-Up,@standup,en
vy_WjwD9oNQ,https://www.youtube.com/shorts/vy_WjwD9oNQ,"""The fairy godmother I never knew I needed."" 🎤: Hoodo Hersi #shorts",,5800000.0,Comedy Central Stand-Up,@standup,en
qSiPrYOhmSQ,https://www.youtube.com/shorts/qSiPrYOhmSQ,"""Do you have to run away to some rave?"" 🎤: Julio Torres #shorts",,228000.0,Comedy Central Stand-Up,@standup,en
eZuULAIls7o,https://www.youtube.com/shorts/eZuULAIls7o,“I always knew my dad was involved in some illegal sh*t…” 🎤: Chris Distefano #shorts,,458000.0,Comedy Central Stand-Up,@standup,en
jAP9eFUHlCg,https://www.youtube.com/shorts/jAP9eFUHlCg,"“White priv: juicy, delicious, diabetes-free.” 🎤: Hoodo Hersi #shorts",,187000.0,Comedy Central Stand-Up,@standup,en
ugGtHS19lGc,https://www.youtube.com/shorts/ugGtHS19lGc,“I hate iPhones.” 🎤: Deon Cole #shorts,,172000.0,Comedy Central Stand-Up,@standup,en
7oz1qNhCysg,https://www.youtube.com/shorts/7oz1qNhCysg,“Charcuterie boards are like Ouija boards…” 🎤: Benny Feldman #shorts,,78000.0,Comedy Central Stand-Up,@standup,en
vLBZg2oozU4,https://www.youtube.com/shorts/vLBZg2oozU4,"“She’s, like, generally annoyed at everything I do.” 🎤: Chris Distefano #shorts",,125000.0,Comedy Central Stand-Up,@standup,en
_qs8JYZVxVc,https://www.youtube.com/shorts/_qs8JYZVxVc,"""There is no 'R' balance in this guy's life at all."" 🎤: Chris Distefano #shorts",,183000.0,Comedy Central Stand-Up,@standup,en
zfMpsCfqFgU,https://www.youtube.com/shorts/zfMpsCfqFgU,"""Trick question, gender’s fluid."" 🎤: Chloe Hilliard #shorts",,1800000.0,Comedy Central Stand-Up,@standup,en
0gyyHeDZBw4,https://www.youtube.com/shorts/0gyyHeDZBw4,“Tourette’s is sort of the abstract art of disabilities.” 🎤: Benny Feldman #shorts,,37000.0,Comedy Central Stand-Up,@standup,en
GxmuDLtXltg,https://www.youtube.com/shorts/GxmuDLtXltg,“My mom was looking like Nancy Pelosi in that b****.” 🎤: Skyler Higley #shorts,,207000.0,Comedy Central Stand-Up,@standup,en
fkNRxz5L_gw,https://www.youtube.com/shorts/fkNRxz5L_gw,“If I could go back in time tonight...” 🎤: Nate Bargatze #shorts,,642000.0,Comedy Central Stand-Up,@standup,en
l6Rh0MVhAoM,https://www.youtube.com/shorts/l6Rh0MVhAoM,"“This is for all you Megans, Sarahs, and Lindseys out there.” 🎤: Naomi Ekperigin #shorts",,257000.0,Comedy Central Stand-Up,@standup,en
B2AtsG8nSVI,https://www.youtube.com/shorts/B2AtsG8nSVI,“Normalize being a bad b**** with depression.” 🎤: Rebecca O'Neal #shorts,,195000.0,Comedy Central Stand-Up,@standup,en
pgJkmLMfQvY,https://www.youtube.com/shorts/pgJkmLMfQvY,“People ask me what it was like to be raised by white people...” 🎤: Skyler Higley #shorts,,1200000.0,Comedy Central Stand-Up,@standup,en
rBP_Vs1lnI8,https://www.youtube.com/shorts/rBP_Vs1lnI8,“That Plan B pill is expensive.” 🎤: Caitlin Peluffo #shorts,,46000.0,Comedy Central Stand-Up,@standup,en
1_qA49U1zyg,https://www.youtube.com/shorts/1_qA49U1zyg,"""My friends are happy that I'm in therapy."" 🎤: Aminah Imani #shorts",,71000.0,Comedy Central Stand-Up,@standup,en
0EpibqebPHI,https://www.youtube.com/shorts/0EpibqebPHI,"“Kale is a superfood, and its special power is tasting bad.” 🎤: Jim Gaffigan #shorts",,134000.0,Comedy Central Stand-Up,@standup,en
oOt7YpyNedA,https://www.youtube.com/shorts/oOt7YpyNedA,"""I can tell that I'm getting older..."" 🎤: Ali Wong #shorts",,100000.0,Comedy Central Stand-Up,@standup,en
xRYHbrpTBZ8,https://www.youtube.com/shorts/xRYHbrpTBZ8,“Cubicles should be illegal.” 🎤: Bill Burr #shorts,,285000.0,Comedy Central Stand-Up,@standup,en
pHpSJ-Ylpwo,https://www.youtube.com/shorts/pHpSJ-Ylpwo,"“I’m a tomboy, and he is a small, effeminate man.”🎤: @caitlinpeluffo #shorts",,1600000.0,Comedy Central Stand-Up,@standup,en
lu0GJn8NipA,https://www.youtube.com/shorts/lu0GJn8NipA,"“Islam, I think, we have bad P.R.” 🎤: Fahim Anwar #shorts",,122000.0,Comedy Central Stand-Up,@standup,en
hQxYA4R5D6g,https://www.youtube.com/shorts/hQxYA4R5D6g,“Who the f**k likes who they used to be?” 🎤: Emil Wakim #shorts,,80000.0,Comedy Central Stand-Up,@standup,en
SPoz0kcw0vE,https://www.youtube.com/shorts/SPoz0kcw0vE,“I was running late as usual…” 🎤: Ed Helms #shorts,,151000.0,Comedy Central Stand-Up,@standup,en
bW1U_QlvANo,https://www.youtube.com/shorts/bW1U_QlvANo,"""I'm actually a back-up nanny."" 🎤: Liza Treyger #shorts",,77000.0,Comedy Central Stand-Up,@standup,en
AxPVZ2qCago,https://www.youtube.com/shorts/AxPVZ2qCago,“Be proud of what your mama gave you.” 🎤: Bridget Everett #shorts,,93000.0,Comedy Central Stand-Up,@standup,en
QeRISqwMkbY,https://www.youtube.com/shorts/QeRISqwMkbY,"""My problems are so metaphorical and not literal."" 🎤: Emil Wakim #shorts",,253000.0,Comedy Central Stand-Up,@standup,en
oFeu2c6TB0A,https://www.youtube.com/shorts/oFeu2c6TB0A,"""That's just not how names work."" 🎤: Mohanad Eshleishky #shorts",,159000.0,Comedy Central Stand-Up,@standup,en
agq4WKb53mA,https://www.youtube.com/shorts/agq4WKb53mA,“I feel like I’m a little catfish.” 🎤: Tina Friml #shorts,,1100000.0,Comedy Central Stand-Up,@standup,en
5C_OD4k8nJo,https://www.youtube.com/shorts/5C_OD4k8nJo,"""Find me a part of America that's not racist. I'll move today."" 🎤: Dulce Sloan #shorts",,3400000.0,Comedy Central Stand-Up,@standup,en
jWOa6GFurxE,https://www.youtube.com/shorts/jWOa6GFurxE,“I’ve come here tonight to get drunk and talk about love.” 🎤: Bridget Everett #shorts,,74000.0,Comedy Central Stand-Up,@standup,en
NK2Pt29fG6M,https://www.youtube.com/shorts/NK2Pt29fG6M,"""I'm your only fan."" 🎤: Reggie Conquest #shorts",,68000.0,Comedy Central Stand-Up,@standup,en
0kZeRdd7hgg,https://www.youtube.com/shorts/0kZeRdd7hgg,“I’m like the bisexuality of ability.” 🎤: Tina Friml #shorts,,6400000.0,Comedy Central Stand-Up,@standup,en
o2mB30WAEA0,https://www.youtube.com/shorts/o2mB30WAEA0,"“Every night, it’s like getting it ready for its first quinceañera.” 🎤: Amy Schumer #shorts",,94000.0,Comedy Central Stand-Up,@standup,en
Ujy78MfCNJE,https://www.youtube.com/shorts/Ujy78MfCNJE,"""I grew up playing football..."" 🎤: Aaron Weber #shorts",,115000.0,Comedy Central Stand-Up,@standup,en
Voo-uF9BIoE,https://www.youtube.com/shorts/Voo-uF9BIoE,"""It's very manly when a guy plans a date."" 🎤: Mark Normand #shorts",,361000.0,Comedy Central Stand-Up,@standup,en
0XLxjpOYiUQ,https://www.youtube.com/shorts/0XLxjpOYiUQ,"""The last job I had, I got through a temp agency..."" 🎤: Martha Kelly #shorts",,120000.0,Comedy Central Stand-Up,@standup,en
yDe2b_qlsng,https://www.youtube.com/shorts/yDe2b_qlsng,“We should stop calling all of weed ‘weed.’” 🎤: Josh Johnson #shorts,,10000000.0,Comedy Central Stand-Up,@standup,en
hu9xC1suTUQ,https://www.youtube.com/shorts/hu9xC1suTUQ,"""Keep truckin'."" 🎤: Aaron Weber #shorts",,144000.0,Comedy Central Stand-Up,@standup,en
Vsq4fEyeTng,https://www.youtube.com/shorts/Vsq4fEyeTng,"""I'm gonna be a hero."" 🎤: Steph Tolev #shorts",,70000.0,Comedy Central Stand-Up,@standup,en
YoW78nGapZE,https://www.youtube.com/shorts/YoW78nGapZE,"""I love tax time."" 🎤: Michael Che #shorts",,1700000.0,Comedy Central Stand-Up,@standup,en
NqVxhoi3Yss,https://www.youtube.com/shorts/NqVxhoi3Yss,"""I love Uber eats."" 🎤: Dauood Naimyar #shorts",,62000.0,Comedy Central Stand-Up,@standup,en
jpZJWI3Sbt8,https://www.youtube.com/shorts/jpZJWI3Sbt8,"""Not fun being an introvert."" 🎤: Mark Normand #shorts",,283000.0,Comedy Central Stand-Up,@standup,en
RWhLFo2Otog,https://www.youtube.com/shorts/RWhLFo2Otog,"""Who are we to command God to bless somebody else?"" 🎤: Dina Hashem #shorts",,63000.0,Comedy Central Stand-Up,@standup,en
Hvv0Oayohi4,https://www.youtube.com/shorts/Hvv0Oayohi4,“You know how drunk you have to be to lose your phone 30 years ago?” 🎤: Mark Normand #shorts,,546000.0,Comedy Central Stand-Up,@standup,en
EBN3DNZjppA,https://www.youtube.com/shorts/EBN3DNZjppA,“It wasn’t dope to be from Afghanistan.” 🎤: Dauood Naimyar #shorts,,644000.0,Comedy Central Stand-Up,@standup,en
jnkt3xwHQls,https://www.youtube.com/shorts/jnkt3xwHQls,"""Why you think Black superheroes only save Black people?"" 🎤: Roy Wood Jr. #shorts",,2000000.0,Comedy Central Stand-Up,@standup,en
z9xnH_w_FHs,https://www.youtube.com/shorts/z9xnH_w_FHs,"""For the last year, we've been trying to get that dude arrested."" 🎤: Lucas Brothers #shorts",,63000.0,Comedy Central Stand-Up,@standup,en
ecu8sBAqHIY,https://www.youtube.com/shorts/ecu8sBAqHIY,“Hulk Hogan’s real name is Terry.” 🎤: Roy Wood Jr. #shorts,,782000.0,Comedy Central Stand-Up,@standup,en
AlZH-WC6mRA,https://www.youtube.com/shorts/AlZH-WC6mRA,"""I went into the bathroom of this hotel, and this is what I find..."" 🎤: Retta #shorts",,4800000.0,Comedy Central Stand-Up,@standup,en
Euj0G8XhO50,https://www.youtube.com/shorts/Euj0G8XhO50,“I love to be terrified and hungry at the same time.” 🎤: Andy Haynes #shorts,,71000.0,Comedy Central Stand-Up,@standup,en
cACz_qwDN5c,https://www.youtube.com/shorts/cACz_qwDN5c,"""Bob Dylan is the greatest lyricist of all time."" 🎤: Eagle Witt #shorts",,305000.0,Comedy Central Stand-Up,@standup,en
ZcEZ-NPrUPE,https://www.youtube.com/shorts/ZcEZ-NPrUPE,"""Who had ever heard of cyan before?"" 🎤: Kumail Nanjiani #shorts",,97000.0,Comedy Central Stand-Up,@standup,en
Lhbeno1NDhg,https://www.youtube.com/shorts/Lhbeno1NDhg,“Put me in the cage with the other lesbians.” 🎤: Ashley Gavin #shorts,,55000.0,Comedy Central Stand-Up,@standup,en
bfRtFFz8O-E,https://www.youtube.com/shorts/bfRtFFz8O-E,"""I love doing the freedom slide."" 🎤: Roy Wood Jr. #shorts",,71000.0,Comedy Central Stand-Up,@standup,en
R6rkc5qbL-Y,https://www.youtube.com/shorts/R6rkc5qbL-Y,"""Have you not seen Beyoncé?"" 🎤: Sam Jay #shorts",,63000.0,Comedy Central Stand-Up,@standup,en
fOJXk1DnjRM,https://www.youtube.com/shorts/fOJXk1DnjRM,"""The Pope is like his Britney."" 🎤: Pat Regan #shorts",,59000.0,Comedy Central Stand-Up,@standup,en
W_5Y6rdsp9o,https://www.youtube.com/shorts/W_5Y6rdsp9o,"""He's the Black president White America deserves."" 🎤: Eagle Witt  #shorts",,39000.0,Comedy Central Stand-Up,@standup,en
bh4_Acn_LDM,https://www.youtube.com/shorts/bh4_Acn_LDM,"""He might be punching himself in the D*ck."" 🎤: Hannibal Buress #shorts",,99000.0,Comedy Central Stand-Up,@standup,en
lTLFbFvrLow,https://www.youtube.com/shorts/lTLFbFvrLow,When people say running is their therapy 🎤: Gianmarco Soresi #shorts,,130000.0,Comedy Central Stand-Up,@standup,en
8Y9roOL_iLU,https://www.youtube.com/shorts/8Y9roOL_iLU,There are a lot of PSAs in traffic school. 🎤: Bendan Scannell #shorts,,49000.0,Comedy Central Stand-Up,@standup,en
E0m5xeNAQvY,https://www.youtube.com/shorts/E0m5xeNAQvY,Greer Barnes would love to meet an alien. 🎤: Greer Barnes #shorts,,731000.0,Comedy Central Stand-Up,@standup,en
UO6tyaVo5_U,https://www.youtube.com/shorts/UO6tyaVo5_U,"""He's not proud of me."" 🎤: Jenny Zigrino #shorts",,35000.0,Comedy Central Stand-Up,@standup,en
Nn0BN4risjQ,https://www.youtube.com/shorts/Nn0BN4risjQ,Living alone taught Emmy Blotnick important. 🎤: Emmy Blotnick #shorts,,128000.0,Comedy Central Stand-Up,@standup,en
Xk-Ip8AWvDQ,https://www.youtube.com/shorts/Xk-Ip8AWvDQ,"Happy birthday, “birthday girl.” 🎤: Julio Torres #shorts",,67000.0,Comedy Central Stand-Up,@standup,en
WRvXY0zV3oI,https://www.youtube.com/shorts/WRvXY0zV3oI,"""What is the gayest thing in the entire world?""🎤: Solomon Georgio #shorts",,79000.0,Comedy Central Stand-Up,@standup,en
jvoh1MfV1uo,https://www.youtube.com/shorts/jvoh1MfV1uo,"""Ireland's indigenous people were the leprechauns."" 🎤: David O'Doherty #shorts",,52000.0,Comedy Central Stand-Up,@standup,en
1NR_TcIzSqU,https://www.youtube.com/shorts/1NR_TcIzSqU,"""He was very dumb in every way."" 🎤: Rachel Feinstein #shorts",,144000.0,Comedy Central Stand-Up,@standup,en
D6ibFnTkxGE,https://www.youtube.com/shorts/D6ibFnTkxGE,“I love getting a wiener pic.” 🎤: Jenny Zigrino #shorts,,34000.0,Comedy Central Stand-Up,@standup,en
j5y6U6TwMPc,https://www.youtube.com/shorts/j5y6U6TwMPc,"“Oh my god, married guy, that’s an amazing point.” 🎤: Emily Heller #shorts",,58000.0,Comedy Central Stand-Up,@standup,en
xYtkmsmrAnI,https://www.youtube.com/shorts/xYtkmsmrAnI,"""I thought sparkling water tasted like flat sprite."" 🎤: Tone Bell #shorts",,46000.0,Comedy Central Stand-Up,@standup,en
j1Y9tS_2Po4,https://www.youtube.com/shorts/j1Y9tS_2Po4,"""I look Jewish as F**k"" 🎤: Rachel Mac #shorts",,1100000.0,Comedy Central Stand-Up,@standup,en
sY9l2MV4j2Y,https://www.youtube.com/shorts/sY9l2MV4j2Y,"""Why are these underwear so big, bro?"" 🎤: Vanessa Gonzalez #shorts",,34000.0,Comedy Central Stand-Up,@standup,en
H9r548ZR98Q,https://www.youtube.com/shorts/H9r548ZR98Q,"""I don't know who Barbara is."" 🎤: Babs Gray #shorts",,64000.0,Comedy Central Stand-Up,@standup,en
x0y52epD-Qc,https://www.youtube.com/shorts/x0y52epD-Qc,"""I'd rather have just a regular blessing."" 🎤: Ralph Barbosa #shorts",,232000.0,Comedy Central Stand-Up,@standup,en
MyCuhZrATPI,https://www.youtube.com/shorts/MyCuhZrATPI,“There is nothing random about the random screening at all.” 🎤: Wanda Sykes #shorts,,79000.0,Comedy Central Stand-Up,@standup,en
Skof-Hgf1ys,https://www.youtube.com/shorts/Skof-Hgf1ys,"""Every time I laugh, someone somewhere gets audited."" 🎤: Josh Johnson #shorts",,84000.0,Comedy Central Stand-Up,@standup,en
POvpLMQNGUc,https://www.youtube.com/shorts/POvpLMQNGUc,"""I am obsessed with serial killers."" 🎤: Sam Jay #shorts",,40000.0,Comedy Central Stand-Up,@standup,en
k5DcJXwH41o,https://www.youtube.com/shorts/k5DcJXwH41o,"""If somebody walked in here and told me I just won the lottery..."" 🎤: Wanda Sykes #shorts",,1700000.0,Comedy Central Stand-Up,@standup,en
qlJj0M66kVU,https://www.youtube.com/shorts/qlJj0M66kVU,"""I still identify with stoner culture."" 🎤: Angelina Martin #shorts",,46000.0,Comedy Central Stand-Up,@standup,en
Q2q5KVYR78Y,https://www.youtube.com/shorts/Q2q5KVYR78Y,"""The sexiest thing a man can do is make a plan."" 🎤: Sarah Tiana #shorts",,71000.0,Comedy Central Stand-Up,@standup,en
c2URKTJQ9ZE,https://www.youtube.com/shorts/c2URKTJQ9ZE,"""Fantasy football isn't even real!"" 🎤: Megan Gailey #shorts",,33000.0,Comedy Central Stand-Up,@standup,en
BA5AlJu7Vus,https://www.youtube.com/shorts/BA5AlJu7Vus,"""The white strip clubs are boring."" 🎤: Hannibal Buress #shorts",,62000.0,Comedy Central Stand-Up,@standup,en
iZgcaGRXBKQ,https://www.youtube.com/shorts/iZgcaGRXBKQ,"“Hell yeah, I like football.” 🎤: Brooks Wheelan #shorts",,38000.0,Comedy Central Stand-Up,@standup,en
s6KEE20ebbo,https://www.youtube.com/shorts/s6KEE20ebbo,“If you think it sucks to not get matches on a dating app…” 🎤: Hunter Duncan #shorts,,110000.0,Comedy Central Stand-Up,@standup,en
kfGjnm3wwsQ,https://www.youtube.com/shorts/kfGjnm3wwsQ,“I like going to free clinics ’cause they know what’s up.” 🎤: Pete Davidson #shorts,,253000.0,Comedy Central Stand-Up,@standup,en
4f90KdSSq6M,https://www.youtube.com/shorts/4f90KdSSq6M,"""I don't think we should be eating corn."" 🎤: Tom Thakkar #shorts",,34000.0,Comedy Central Stand-Up,@standup,en
juckqyQFMe4,https://www.youtube.com/shorts/juckqyQFMe4,"“Hey, there’s a donkey with some pizzazz. Let’s kick his ass.” 🎤: Demetri Martin #shorts",,37000.0,Comedy Central Stand-Up,@standup,en
Rbrr_Rlt4KM,https://www.youtube.com/shorts/Rbrr_Rlt4KM,"“You ever get so high, you, like, watch the credits?” 🎤: Pete Davidson #shorts",,75000.0,Comedy Central Stand-Up,@standup,en
x9-Elm1XBQs,https://www.youtube.com/shorts/x9-Elm1XBQs,"""I'm always, like, assuming she's gonna be racist."" 🎤: Tyler Groce #shorts",,50000.0,Comedy Central Stand-Up,@standup,en
b0kmprQrdvs,https://www.youtube.com/shorts/b0kmprQrdvs,"""I keep getting an email that says I won a free cruise..."" 🎤: Travon Free #shorts",,26000.0,Comedy Central Stand-Up,@standup,en
K7jDxZw2uc4,https://www.youtube.com/shorts/K7jDxZw2uc4,"“When you don’t smoke weed for a little bit, like, it’s crazy.” 🎤: Pete Davidson #shorts",,138000.0,Comedy Central Stand-Up,@standup,en
OIUoW3KrAUM,https://www.youtube.com/shorts/OIUoW3KrAUM,"""If you take your shirt off at a White Sox game, you go to jail."" 🎤: Liza Treyger #shorts",,59000.0,Comedy Central Stand-Up,@standup,en
hqUCZfLYTn4,https://www.youtube.com/shorts/hqUCZfLYTn4,"""I don't know the difference between science and magic."" 🎤: David Gborie #shorts",,41000.0,Comedy Central Stand-Up,@standup,en
Q6wkD-HdsJk,https://www.youtube.com/shorts/Q6wkD-HdsJk,"""Do you really need proof to know that your ex moved on?"" 🎤: Rosebud Baker #shorts",,2800000.0,Comedy Central Stand-Up,@standup,en
xJv7A336MX8,https://www.youtube.com/shorts/xJv7A336MX8,“I sound like a white woman with a pyramid scheme.” 🎤: Auguste White #shorts,,2400000.0,Comedy Central Stand-Up,@standup,en
EpvZvUlGBGU,https://www.youtube.com/shorts/EpvZvUlGBGU,“Texting has ruined my life!” 🎤: Leslie Jones #shorts,,2000000.0,Comedy Central Stand-Up,@standup,en
Hbnyrx1x7Qs,https://www.youtube.com/shorts/Hbnyrx1x7Qs,"""Everybody, turn to the person next to you and introduce yourself."" 🎤: Stella #shorts",,30000.0,Comedy Central Stand-Up,@standup,en
bx12-oZLSRw,https://www.youtube.com/shorts/bx12-oZLSRw,"“If you don’t have ADD right now, you’re not paying attention.” 🎤: Natasha Leggero #shorts",,81000.0,Comedy Central Stand-Up,@standup,en
F7SFoXL6ej8,https://www.youtube.com/shorts/F7SFoXL6ej8,“I’m a build-a-bitch.” 🎤: Pink Foxx #shorts,,29000.0,Comedy Central Stand-Up,@standup,en
M0zt_7ecGL8,https://www.youtube.com/shorts/M0zt_7ecGL8,"""I don't know how much babies are supposed to weigh."" 🎤: ToneBell #shorts",,57000.0,Comedy Central Stand-Up,@standup,en
2qwhkMvUZHQ,https://www.youtube.com/shorts/2qwhkMvUZHQ,"""The period sync-up is huge."" 🎤: Sam Jay #shorts",,29000.0,Comedy Central Stand-Up,@standup,en
sck4oDYprtU,https://www.youtube.com/shorts/sck4oDYprtU,"""We can't prevent a hangover"" 🎤: Mark Normand #shorts",,288000.0,Comedy Central Stand-Up,@standup,en
rIpFCL8P5dI,https://www.youtube.com/shorts/rIpFCL8P5dI,"""It's so bizarre to me that we're drunk, we're counting backwards."" 🎤: Ted Alexandro #shorts",,30000.0,Comedy Central Stand-Up,@standup,en
2t2Q1Ka5RqA,https://www.youtube.com/shorts/2t2Q1Ka5RqA,"""All our presents had her name on it."" 🎤: Gina Yashere #shorts",,72000.0,Comedy Central Stand-Up,@standup,en
trtXACwlBQc,https://www.youtube.com/shorts/trtXACwlBQc,"""You should not be seen gobbling money."" 🎤: Jessi Klein #shorts",,65000.0,Comedy Central Stand-Up,@standup,en
AWNDhtgEWEk,https://www.youtube.com/shorts/AWNDhtgEWEk,"""Buddha's a character actor, but Jesus is a lead."" 🎤: BrandonWardell #shorts",,25000.0,Comedy Central Stand-Up,@standup,en
G5H6_haeirA,https://www.youtube.com/shorts/G5H6_haeirA,“Is it possible to dominate a species more?” 🎤: Andrew Schulz #shorts,,43000.0,Comedy Central Stand-Up,@standup,en
